Hotel_Name,Descriptions
Novotel London Greenwich,"['busy', 'i', 'quiet', 'fantastic', 'spacious', 'comfortable', 'greenwich', 'extra', 'nespresso', 'attentive', 'friendly', 'polite', 'modern', 'excellent', 'nice', 'expat', 'tour', 'little', 'clean', 'helpful', 'easy']"
Park Avenue Baker Street,"['big', 'handy', 'bed', 'comfortable', 'great', 'super', 'friendly', 'polite', 'modern', 'long', 'fun', 'excellent', 'usb', 'nice', 'interior', 'confortable', 'fine', 'small', 'clean', 'helpful', 'hot', 'cheerful', 'right', 'good', 'perfect', 'shower']"
Hotel Plaza Elys es,"['tea', 'shower', 'comfortable', 'friendly', 'clean', 'great', 'helpful']"
Hotel Champs Elys es Friedland by Happyculture,[]
Malmaison London,"['wonderful', 'transport', 'excellent', 'large', 'early', 'quiet', 'nice', 'comfortable', 'ready', 'clean', 'great', 'knowledgable', 'friendly', 'fast']"
Pullman Paris Tour Eiffel,"['wonderful', 'new', 'big', 'spacious', 'comfortable', 'best', 'great', 'friendly', 'close', 'polite', 'address', 'happy', 'rer', 'nice', 'spectacular', 'eiffel', 'large', 'clean', 'helpful', 'special', 'good', 'perfect']"
Danubius Hotel Regents Park,"['smart', 'front', 'neutral', 'comfy', 'cosy', 'delicious', 'good', 'early', 'excellent', 'free', 'forgot', 'comfortable', 'clean', 'great', 'friendly']"
Hotel Bachaumont,"['welcoming', 'beautiful', 'convenient', 'modern', 'big', 'good', 'walkable', 'clean', 'great', 'excelent', 'friendly']"
Franklin Roosevelt,"['cosy', 'special', 'excellent', 'elegant', 'peaceful', 'high', 'paris', 'such', 'extra', 'clean', 'great', 'helpful']"
H tel Horset Op ra Best Western Premier Collection,"['clean', 'great', 'nice', 'helpful']"
Best Western Paris Gare Saint Lazare,"['airy', 'big', 'parisian', 'nice', 'open', 'clean', 'great', 'compact']"
The Rockwell,"['early', 'rich', 'quiet', 'spacious', 'super', 'friendly', 'fast', 'polite', 'nice', 'maintained', 'beautiful', 'small', 'following', 'late', 'clean', 'helpful', 'safe', 'good', 'fi', 'wifi', 'cozy']"
The LaLit London,"['clean', 'nice', 'good']"
Mercure Paris Alesia,"['cosy', 'modern', 'amazing', 'good', 'helpfull', 'nice', 'interesting', 'comfortable', 'accomodating', 'clean', 'helpful']"
Courthouse Hotel London,"['alive', 'top', 'brilliant', 'quiet', 'clean', 'great', 'helpful']"
Best Western The Boltons Hotel London Kensington,"['big', 'favorite', 'adequate', 'smaller', 'quiet', 'tasty', 'comfortable', 'great', 'ok', 'friendly', 'polite', 'free', 'basement', 'idead', 'earls', 'underground', 'soft', 'small', 'clean', 'helpful', 'bright', 'hot', 'good', 'perfect', 'short', 'fresh']"
Radisson Blu Edwardian Sussex,"['jamaican', 'excellent', 'bed', 'fabulous', 'pleasant', 'perfect', 'free', 'strong', 'nice', 'comfortable', 'clean', 'great', 'helpful']"
The Pillar Hotel,"['helpful', 'good', 'ample', 'sure', 'comfortable', 'clean', 'great', 'exceptional', 'friendly']"
Crowne Plaza London The City,"['pillow', 'complimentary', 'good', 'excellent', 'large', 'quick', 'lovely', 'couldn', 'effective', 'strong', 'nice', 'available', 'clean', 'great', 'super', 'anniversary', 'friendly']"
Grand Hotel Saint Michel,"['major', 'pretty', 'easy', 'comfortable', 'decent', 'clean', 'great', 'helpful']"
Relais Du Louvre,"['beautiful', 'good', 'excellent', 'strong', 'nice', 'clean', 'great', 'helpful']"
