Hotel_Name,Descriptions
Shaftesbury Suites London Marble Arch,"['london', 'rare', 'excellent', 'exellent', 'comfortable', 'clean', 'great', 'friendly']"
H tel R de Paris Boutique Hotel,"['asian', 'big', 'i', 'pedestrian', 'quiet', 'fantastic', 'comfortable', 'friendly', 'classy', 'modern', 'paris', 'underground', 'small', 'much', 'non', 'clean', 'helpful', 'cosy', 'good', 'perfect', 'whole']"
Villa Panth on,"['handy', 'quiet', 'comfortable', 'nd', 'great', 'friendly', 'tartan', 'overall', 'excellent', 'metro', 'worthy', 'nice', 'wooden', 'latin', 'interior', 'beautiful', 'little', 'large', 'elegant', 'quartier', 'clean', 'helpful', 'good', 'perfect', 't']"
Trinit Haussmann,"['clean', 'great', 'comfortable']"
Mercure Paris Opera Grands Boulevards,"['sacre', 'good', 'excellent', 'perfect', 'quiet', 'real', 'comfortable', 'best', 'friendly', 'courteous', 'clean', 'such', 'helpful']"
Le Mathurin Hotel Spa,"['clean', 'good', 'least', 'quiet', 'comfortable', 'personal']"
Novotel London Blackfriars,"['cold', 'limited', 'good']"
St George Hotel,"['hot', 'good', 'welcome', 'small', 'dated', 'first', 'marble', 'excellent', 'dark', 'few', 'oxford', 'huge', 'best', 'acceptable', 'central', 'great', 'helpful']"
Best Western Premier Op ra Faubourg Ex Hotel Jules ,"['clean', 'satisfactory', 'poor', 'excellent', 'good', 'easy', 'high', 'nice', 'main', 'short', 'next', 'friendly', 'comfortable', 'outstanding', 'great', 'awesome', 'mine', 'helpful']"
H tel Pont Royal,"['overall', 'nice', 'friendly', 'clean', 'great', 'helpful']"
Le G n ral H tel,"['modern', 'excellent', 'many', 'good', 'large', 'comfortable', 'stable', 'attentive', 'fast']"
H tel Th r se,"['little', 'good', 'excellent', 'small', 'much', 'quiet', 'paris', 'nice', 'attractive', 'great', 'super', 'communal', 'friendly']"
Holiday Inn London Whitechapel,"['london', 'good', 'spacious', 'friendly', 'great', 'helpful']"
My Home In Paris,"['great', 'helpful']"
Best Western Plus Elys e Secret,[]
H tel Mansart Esprit de France,"['stronger', 'great', 'good', 'helpful']"
Le Cinq Codet,"['present', 'modern', 'romantic', 'flat', 'complimentary', 'prompt', 'excellent', 'initial', 'high', 'timely', 'clean', 'friendly']"
Threadneedles Autograph Collection,[]
Residence Henri IV,"['sorbonne', 'necessary', 'helpful', 'safe', 'good', 'small', 'typical', 'quiet', 'paris', 'favorit', 'fantastic', 'clean', 'friendly']"
The Westbourne Hyde Park,"['new', 'less', 'amazing', 'i', 'fair', 'disabled', 'comfortable', 'rudimentary', 'great', 'fussy', 'ok', 'reasonable', 'friendly', 'close', 'onfortable', 'overall', 'like', 'more', 'nice', 'available', 'decent', 'little', 'soft', 'central', 'proper', 'helpful', 'plastic', 'public', 'hot', 'london', 'superb', 'good', 'easy', 'general']"
H tel Powers,['good']
Villa Lut ce Port Royal,"['excellent', 'good', 'free', 'clean', 'super', 'arrival']"
The Dorchester Dorchester Collection,['great']
Mercure Paris Bastille Marais,"['nice', 'good', 'quite']"
Fifty Four Boutique Hotel,"['good', 'pleasant', 'comfortable', 'clean', 'great', 'friendly']"
W12 Rooms,"['little', 'modern', 'helpful', 'good', 'brilliant', 'small', 'excellent', 'pleasant', 'comfortable', 'friendly', 'clean', 'great', 'super', 'spotless']"
Hotel Carlton s Montmartre,"['delicious', 'helpful', 'helpfull', 'paris', 'other', 'nice', 'great', 'splendid', 'same']"
Hotel Monge,[]
Hotel Montaigne,"['worth', 'bad', 'advertised', 'small']"
Mercure Paris Bercy Biblioth que,['good']
Hazlitt s,[]
Hotel Eug ne en Ville,"['close', 'good', 'excellent', 'shower', 'perfect', 'nice', 'friendly', 'second', 'great', 'helpful']"
Newhotel Roblin,"['i', 'many', 'added', 'fantastic', 'amenable', 'great', 'friendly', 'ideal', 'overall', 'excellent', 'hidden', 'nice', 'most', 'functional', 'major', 'large', 'elegant', 'personal', 'right', 'good']"
