Hotel_Name,Descriptions
Holiday Inn London Stratford City,"['location', 'wonderful', 'new', 'sleep', 'quiet', 'approachable', 'fantastic', 'spacious', 'comfortable', 'extra', 'next', 'best', 'tasty', 'great', 'friendly', 'advisable', 'efficient', 'convenient', 'modern', 'excellent', 'breakfast', 'free', 'happy', 'nice', 'tube', 'luxurious', 'little', 'large', 'lovely', 'knowledgeable', 'central', 'clean', 'helpful', 'right', 'complimentary', 'good', 'immaculately', 'national', 'easy', 'perfect', 'other', 'sure', 'general', 'short', 'enjoyable', 'expensive']"
Staybridge Suites London Stratford,"['inclusive', 'common', 'wonderful', 'less', 'delicious', 'big', 'bed', 'full', 'wide', 'quiet', 'spacious', 'comfortable', 'next', 'awesome', 'great', 'attentive', 'friendly', 'varied', 'abe', 'convenient', 'modern', 'excellent', 'long', 'free', 'peaceful', 'nice', 'stay', 'available', 'cool', 'contintental', 'major', 'large', 'easier', 'much', 'door', 'central', 'clean', 'helpful', 'tidy', 'lucky', 'superb', 'good', 'perfect', 'deluxe', 'equipped', 'such']"
Shepherd s Bush Boutique Hotel,"['common', 'busy', 'concerned', 'new', 'big', 'quiet', 'tasty', 'spacious', 'comfortable', 'contential', 'next', 'great', 's', 'friendly', 'convenient', 'modern', 'weeny', 'ideal', 'metro', 'excellent', 'more', 'happy', 'fabulous', 'nice', 'irontable', 'tube', 'c', 'multi', 'underground', 'cultural', 'small', 'much', 'bush', 'central', 'clean', 'simple', 'continental', 'helpful', 'tidy', 'vibrant', 'good', 'brilliant', 'enough', 'easy', 'other', 'tiny', 'cooked']"
My Bloomsbury,"['last', 'comfy', 'big', 'amazing', 'quiet', 'stylish', 'superior', 'historic', 'spacious', 'attractive', 'extra', 'posh', 'best', 'great', 'attentive', 'super', 'reasonable', 'friendly', 'u', 'close', 'polite', 'modern', 'excellent', 'happy', 'nice', 'sufficient', 'ready', 'better', 'most', 'lovely', 'small', 'trendy', 'central', 'clean', 'continental', 'second', 'helpful', 'comfortable', 'minimalistic', 'boutique', 'good', 'perfect', 'overnight', 'other', 'main', 'such', 'double']"
Holiday Inn Paris Gare de Lyon Bastille,"['convenient', 'modern', 'good', 'metro', 'large', 'du', 'prime', 'quiet', 'nice', 'main', 'comfortable', 'best', 'acceptable', 'great', 'friendly']"
H tel Chaplain Paris Rive Gauche,"['mini', 'cheap', 'many', 'nearby', 'quiet', 'fantastic', 'comfortable', 'great', 'super', 'friendly', 'excellent', 'free', 'nice', 'positive', 'bath', 'little', 'clean', 'helpful', 'good', 'brilliant', 'easy', 'main']"
H tel Regina Op ra Grands Boulevards,"['modern', 'good', 'nice', 'friendly', 'helpful']"
11 Cadogan Gardens,"['amazing', 'big', 'sumptuous', 'full', 'quiet', 'comfortable', 'magnificent', 'friendly', 'excellent', 'accessed', 'walkable', 'nice', 'luxurious', 'small', 'helpful', 'public', 'boutique', 'good', 'brilliant', 'unique', 'presidential']"
The Wellesley Knightsbridge a Luxury Collection Hotel London,"['beautiful', 'amazing', 'perfect', 'nice', 'great', 'friendly']"
Le Marcel,"['est', 'helpful', 'safe', 'excellent', 'good', 'soft', 'free', 'comfortable', 'great', 'friendly']"
