Hotel_Name,Descriptions
Le Relais Montmartre,"['brilliant', 'little', 'comment', 'main', 'friendly', 'nice', 'return', 'filling', 'look', 'large', 'i', 'soak', 'execellent', 'good', 'safe', 'clean', 'many', 'envisage', 'helpful', 'rue', 'wifi', 'eat', 'other', 'boutique', 'cleaned', 'delicious', 'quiet', 'ready', 'deal', 'varied', 'sacre', 'wanted', 'listen', 'great', 'restaurant', 'classic', 'more', 'superior', 'visit', 'beside', 'different', 'major', 'interesting', 'short', 'le', 'obliging', 'underground', 'extra', 'genuine', 'available', 'perfect', 'better', 'few', 'middle', 'sacr', 't', 'location', 'small', 'local', 'long', 'c', 'have', 'spacious', 'second', 'lime', 'nearby', 'excellent', 'go', 'cosy', 'touristy', 'fantastic', 'give', 'easy', 'comfortable', 'early', 'wonderful', 'know', 'front', 'bigger', 'ask', 'find', 'central', 'metro', 'caf', 'lovely']"
H tel Regent s Garden,"['filip', 'main', 'best', 'nice', 'good', 'quiet', 'pleasant', 'complimentary', 'fantastic', 'special', 'spacious', 'soft', 'walkable', 'helpful', 'front']"
Mercure Paris 15 Porte de Versailles,"['nearbye', 'many']"
Nell Hotel Suites,"['great', 'major', 'friendly', 'nice', 'sweet', 'excellent', 'fo', 'quiet', 's', 'nell', 'gare', 'professional', 'comfortable', 'du']"
Hotel Saint Dominique,"['eiffel', 'friendly', 'nice', 'courtyard', 'quiet', 'next', 'nearby', 'good', 'safe', 'excellent', 'clean', 'perfect', 'interior', 'warm', 'helpful', 'great', 'few', 'several', 'other', 'chic', 'easy', 'comfortable', 't', 'central', 'sophisticated', 'local', 'major', 'attentive', 'upscale']"
InterContinental Paris Avenue Marceau,"['choose', 'reach', 'parisian', 'important', 'fantastic', 'central', 'perfect', 'have', 'next', 'small', 'walk', 'reputable', 'necessary', 'rude']"
Hotel Des Saints Peres Esprit de France,"['main', 'fresh', 'pleasant', 'professional', 'nearby', 'good', 'narrow', 'helpful', 'big', 'general', 'boutique', 'comfortable', 'cafe', 'boulevard', 'provide', 'modern', 'seem', 'expensive', 'recommend', 'green']"
H tel Jos phine by Happyculture,"['direct', 'fresh', 'stop', 'nearby', 'personal', 'good', 'different', 'affordable', 'professional']"
H tel Bel Ami,"['ok', 'decent', 'long', 'friendly', 'do', 'eating', 'i', 'best', 'break', 'excellent', 'good', 'entire', 'many', 'perfect', 'helpful', 'great', 'paris', 'faboulous', 'healthy', 'more', 'front', 'famous', 'recommend', 'numerous']"
Seraphine Kensington Gardens Hotel,"['friendly', 'nice', 'hyde', 'quiet', 'busy', 'next', 'sleep', 'efficient', 'kensington', 'good', 'excellent', 'many', 'helpful', 'stay', 'great', 'other', 'high', 'comfortable', 'hall']"
Goralska R sidences H tel Paris Bastille,"['little', 'extended', 'main', 'fresh', 'friendly', 'nice', 'close', 'travel', 'manage', 'large', 'best', 'beautiful', 'spoilt', 'tailor', 'many', 'perfect', 'helpful', 'stay', 'particular', 'big', 'great', 'cook', 'enough', 'reserve', 'such', 'easy', 'own', 'know', 'ipad', 'public', 'various']"
Hotel West End,"['little', 'much', 'see', 'long', 'friendly', 'nice', 'right', 'please', 'east', 'have', 'tasty', 'generous', 'fine', 'second', 'kept', 'fabulous', 'i', 'large', 'nearby', 'make', 'beautiful', 'excellent', 'extra', 'clean', 'good', 'attractive', 'perfect', 'common', 'free', 'go', 'helpful', 'warm', 'big', 'great', 'restaurant', 'such', 'relax', 'flaky', 'comfortable', 'high', 'early', 'wonderful', 'reasonable', 'popular', 'recommend', 'central', 'small', 'soft', 'local', 'walk', 'lovely']"
Hotel Les Bains Paris,"['trendy', 'great', 'friendly', 'good', 'excellent', 'restaurant', 'knowledgeable', 'professional']"
Francois 1er,"['great', 'excellent', 'non', 'communicated', 'helpful', 'wonderful', 'french']"
Paris Marriott Champs Elysees Hotel,"['certain', 'wait', 'friendly', 'nice', 'have', 'poor', 'old', 'i', 'bad', 'clean', 'perfect', 'stay', 'few', 'un', 'such', 'assure', 'visit', 'expensive', 'super']"
London Bridge Hotel,"['friendly', 'nice', 'personal', 'mary', 'quiet', 'pleasant', 'ideal', 'next', 'close', 'transport', 'efficient', 'beautiful', 'good', 'excellent', 'helpful', 'great', 'restaurant', 'eat', 'other', 'empathy', 'high', 'comfortable', 'wonderful', 'neat', 'central', 'vibrant', 'lovely']"
Mercure Paris Gobelins Place d Italie,"['main', 'good', 'return', 'recommend', 'quiet', 'central']"
