Hotel_Name,Descriptions
Enterprise Hotel Design Boutique,"['great', 'nice', 'good', 'excellent', 'tell', 'additional', 'have', 'open', 'special', 'arrival', 'less', 'spacious', 'be', 'comfortable', 'helpful', 'malpensa']"
Hotel Amsterdam De Roode Leeuw,"['accessible', 'great', 'see', 'expect', 'friendly', 'nice', 'good', 'get', 'problematic', 'fantastic', 'due', 'be', 'professional', 'careful', 'helpful', 'early', 'front']"
Swiss tel Amsterdam,['great']
NH Amsterdam Noord,"['good', 'conducive']"
Graben Hotel,"['accommodate', 'spacious', 'great', 'total']"
Hotel Casa Camper,"['first', 'best', 'excellent', 'courteous', 'dinner', 'healthy', 'young', 'go', 'prepared', 'super', 'helpful', 'early', 'big', 'gorgeous']"
H10 Art Gallery 4 Sup,"['fresh', 'nice', 'typical', 'have', 'outside', 'generous', 'professional', 'gorgeous', 'i', 'beautiful', 'good', 'excellent', 'many', 'include', 'free', 'helpful', 'stay', 'big', 'dinner', 'great', 'most', 'get', 'modernistic', 'several', 'such', 'top', 'relax', 'dine', 'tourist', 'front', 'olive', 'spanish', 'recommend', 'small', 'arty', 'walk', 'lovely']"
Hotel Granados 83,"['top', 'great']"
NH Hesperia Barcelona del Mar,"['overpriced', 'good', 'enough', 'close']"
The Guesthouse Vienna,"['little', 'take', 'main', 'drink', 'friendly', 'nice', 'return', 'quiet', 'complimentary', 'busy', 'spacious', 'bathrooms', 'casual', 'old', 'best', 'beautiful', 'good', 'excellent', 'available', 'organic', 'softer', 'many', 'homey', 'separate', 'comfy', 'helpful', 'bring', 'complementary', 'great', 'fantastic', 'wine', 'easy', 'say', 'comfortable', 't', 'vary', 'concert', 'able', 'polite', 'modern', 'additional', 'recommend', 'central', 'local', 'want', 'possible', 'super']"
Mercure Wien Zentrum,"['castelletto', 'taxi', 'nearby', 'good', 'satisfied', 'be', 'new', 'short']"
Hotel Well and Come,"['sacred', 'historic', 'best', 'nice', 'good', 'excellent', 'help', 'amazing', 'walk', 'super', 'stay', 'new', 'barcelona']"
Sunotel Central,[]
Cotton House Hotel Autograph Collection,"['friendly', 'beautiful', 'nice', 'wonderful', 'huge', 'able', 'star', 'concierge', 'next', 'stay', 'bellman', 'comfortable', 'occupy', 'early', 'delicious', 'barcelona', 'gorgeous']"
Hotel Vueling Bcn by HC,"['tye', 'great', 'best', 'bysy', 'friendly', 'quiet', 'awesome', 'find', 'special', 'local', 'xavier', 'easy', 'helpful', 'barcelona']"
Grupotel Gran Via 678,"['brilliant', 'take', 'fabulous', 'useful', 'better', 'nice', 'get', 'excellent', 'whole', 'good', 'complimentary', 'busy', 'small', 'go', 'helpful', 'short']"
Pol Grace Hotel,"['great', 'see', 'black', 'best', 'friendly', 'good', 'modern', 'loose', 'clean', 'local', 'free', 'light', 'single', 'helpful', 'big', 'tired', 'double']"
Austria Trend Hotel Bosei Wien,"['good', 'large', 'u', 'new']"
Four Seasons Hotel London at Park Lane,[]
Hotel Park Villa,[]
NH Amsterdam Museum Quarter,"['great', 'van', 'rijk', 'close', 'contemplate', 'dinner']"
The Lanesborough,[]
Bilderberg Hotel Jan Luyken,"['uniform', 'front', 'few', 'courteous', 'entire', 'uncharacteristic', 'other', 'small', 'female', 'male', 'late']"
Aparthotel Atenea Barcelona,"['excellent', 'have', 'perfect', 'spacious', 'last']"
The Toren,"['little', 'friendly', 'small', 'love', 'helpful', 'incredible']"
