Hotel_Name,Descriptions
Petit Palais Hotel De Charme,"['most', 'friendly', 'key', 'good', 'classy', 'constant', 'say', 'old', 'visit']"
Mokinba Hotels Montebianco,"['patient', 'personal', 'nice', 'quiet', 'metro']"
Atahotel Contessa Jolanda,"['unable', 'great', 'check', 'soundproof', 'hear', 'old']"
LHP Hotel Napoleon,"['make', 'correspond']"
Colombia,"['comfortable', 'i', 'friendly', 'good', 'centrale', 'quiet', 'attractive', 'perfect', 'outside', 'next', 'cheap', 'milan', 'leave']"
Senato Hotel Milano,"['personal', 'good', 'important', 'architectural', 'old']"
Hotel Spadari Al Duomo,"['reception', 'great', 'friendly', 'nice', 'good', 'arianna', 'early', 'clean', 'unhelpful', 'fantastic', 'perfect', 'small', 'next', 'professional', 'more', 'helpful', 'overall']"
NH Milano Touring,"['helpful', 'go']"
ADI Doria Grand Hotel,"['beautiful', 'good', 'main', 'own']"
Starhotels Tourist,"['compact', 'good', 'right', 'clean', 'comfortable', 'helpful']"
Grand Visconti Palace,"['large', 'friendly', 'nice', 'good', 'receptionist', 'free', 'professional', 'upgrade']"
Best Western Antares Hotel Concorde,"['triple', 'great', 'effective', 'seem', 'good', 'extra', 'offer', 'central', 'wasn', 'double']"
Atahotel Linea Uno,"['different', 'confusing', 'dark']"
Hotel Vilamar ,"['beautiful', 'centre', 'great']"
Mercure Hotel Raphael Wien,"['comfortable', 'i', 'opera']"
