Hotel_Name,Descriptions
Shaftesbury Suites London Marble Arch,"['free', 'beautiful', 'clean', 'friendly', 'cosey']"
The RE London Shoreditch,[]
London City Suites,"['co', 'welcomed', 'courteous', 'reasonable', 'early', 'nice', 'active', 'feel', 'need', 'helpful', 'clean', 'comfortable', 'neat', 'central', 'polite', 'responsive', 'welcome']"
St George s Hotel Wembley,"['luxurious', 'good', 'nice', 'wonderful', 'clean', 'ant', 'friendly', 'modern', 'excel']"
Le Mathurin Hotel Spa,"['let', 'nice', 'big', 'central', 'close', 'fabulous', 'read', 'drop', 'same', 'helpful', 'clean', 'awful', 'sit', 'good', 'great', 'late', 'comfy', 'cafe', 'separate', 'relax']"
Millennium Hotel London Mayfair,"['good', 'nice', 'perfect', 'friendly', 'british']"
H tel de Varenne,"['pleasant', 'clean', 'comfortable', 'friendly', 'quiet']"
Grange Tower Bridge Hotel,"['nice', 'clean']"
Novotel London Blackfriars,"['pleasant', 'nice', 'be', 'helpful', 'sauna', 'attractive']"
Hotel Villa Lafayette Paris IX,['clean']
The Marylebone Hotel,[]
Best Western Premier Op ra Faubourg Ex Hotel Jules ,[]
The Premier Notting Hill,"['nice', 'helpfull', 'clean', 'centre', 'excellent']"
Holiday Inn London Whitechapel,"['s', 'good', 'nice', 'multiple', 'comfortable', 'friendly', 'banks', 'spacious']"
Washington Mayfair Hotel,"['good', 'high', 'nice', 'comfy', 'friendly', 'local']"
Radisson Blu Edwardian New Providence Wharf,"['good', 'fantastic', 'nice', 'helpful', 'cheap', 'bath', 'polite', 'have', 'excellent']"
Hilton London Tower Bridge,"['nice', 'comfortable']"
Novotel London Wembley,"['nice', 'clean', 'purpose', 'good']"
