Hotel_Name,Descriptions
My Bloomsbury,"['next', 'nice', 'complimentary', 'little', 'call', 'stylish', 'central', 'main', 'available', 'poor', 'small', 'quiet', '21st', 'novel', 'efficient', 'full', 'sufficient', 'table', 'dated', 'bakery', 'warm', 'able', 'check', 'fantastic', 'outside', 'boutique', 'stay', 'helpful', 'tube', 'artisan', 'clean', 'use', 'friendly', 'british', 'work', 'get', 'spacious', 'large', 'good', 'great', 'birthday', 'comfy', 'busy', 'comfortable', 'polite', 'easy', 'excellent', 'come']"
Holiday Inn Paris Gare de Lyon Bastille,"['pleasant', 'non', 'nice', 'travel', 'bus', 'useful', 'young', 'suite', 'open', 'main', 'many', 'gare', 'close', 'small', 'quiet', 'total', 'key', 'needing', 'beautiful', 'walk', 'old', 'choose', 'free', 'le', 'different', 'be', 'helpful', 'transport', 'lounge', 'clean', 'friendly', 'front', 'large', 'direct', 'good', 'metro', 'comfortable', 'easy', 'smooth', 'excellent', 'short']"
H tel Chaplain Paris Rive Gauche,"['double', 'good', 'sized', 'free', 'nice', 'go', 'helpful', 'clean', 'friendly', 'french', 'easy', 'unexpected', 'excellent']"
H tel Regina Op ra Grands Boulevards,"['great', 'clean', 'modern', 'good']"
11 Cadogan Gardens,"['good', 'boutique', 'noise', 'comfy', 'helpful', 'calm']"
The Wellesley Knightsbridge a Luxury Collection Hotel London,"['nice', 'good']"
Op ra Marigny,"['good', 'great', 'nice', 'clean', 'friendly', 'n', 'small']"
H tel Diva Opera,"['will', 'pleasant', 'super', 'nice', 'gare', 'close', 'quiet', 'nearby', 'thank', 'few', 'famous', 'du', 'helpful', 'clean', 'louvre', 'friendly', 'spacious', 'pera', 'good', 'metro', 'comfortable', 'outstanding']"
Le Marcel,"['clean', 'good']"
H tel Duo,['good']
The Rembrandt,"['attentive', 'courteous', 'fresh', 'return', 'nice', 't', 'little', 'open', 'many', 'available', 'quick', 'anywhere', 'nearby', 'find', 'see', 'few', 'italian', 'check', 'internet', 'be', 'need', 'stay', 'other', 'helpful', 'clean', 'v', 'use', 'friendly', 'unusual', 'spacious', 'good', 'metro', 'familar', 'great', 'o', 'comfy', 'comfortable', 'theatre', 'talk', 'easy', 'excellent', 'short']"
Hotel Eden,"['good', 'metro', 'be', 'helpful', 'excellent']"
H tel de la Bourdonnais,"['next', 'pleasant', 'fresh', 'nice', 't', 'big', 'quiet', 'adequate', 'enjoyable', 'few', 'french', 'improve', 'peaceful', 'helpful', 'other', 'help', 'clean', 'enough', 'friendly', 'lovely', 'large', 'good', 'metro', 'great', 'cole', 'comfortable', 'short']"
Ashburn Hotel,"['decent', 'courteous', 'pleasant', 'necessary', 'nice', 'useful', 'little', 'bed', 'open', 'repetitive', 'ask', 'ten', 'quiet', 'small', 'reasonable', 'recommend', 'underground', 'find', 'downtown', 'appreciate', 'due', 'national', 'third', 'presented', 'be', 'helpful', 'other', 'tube', 'clean', 'use', 'friendly', 'window', 'lovely', 'spacious', 'usual', 'good', 'comfy', 'sensitive', 'comfortable']"
Marlin Waterloo,"['new', 'good', 'big']"
Best Western Premier Marais Grands Boulevards,"['nice', 'big', 'main', 'many', 'easy', 'small', 'safe', 'notradam', 'professional', 'few', 'common', 'correct', 's', 'major', 'high', 'different', 'go', 'be', 'helpful', 'stuff', 'clean', 'use', 'friendly', 'interesting', 'much', 'good', 'metro', 'great', 'comfy', 'comfortable', 'modern', 'excellent']"
Novotel London Waterloo,"['recent', 'charming', 'new', 'nice', 'call', 'big', 'available', 'quiet', 'free', 'early', 'be', 'helpful', 'clean', 'friendly', 'good', 'great', 'carpark', 'airy', 'comfortable', 'tasty', 'modern', 'eat', 'ready']"
The Athenaeum,"['varied', 'good', 'huge', 'non', 'convenient', 'nice', 'cozy', 'wide', 'helpfull', 'soft', 'helpful', 'wonderful', 'warm', 'corporate']"
