Hotel_Name,Descriptions
Park Plaza London Park Royal,"['drive', 'great', 'good', 'hard', 'have', 'easy', 'cost', 'guess', 'hotel', 'unsatisfactory', 'overloaded', 'complementary', 'main', 'sleep', 'open', 'clean', 'unable', 'place', 'disable', 'ideal', 'get', 'travelling', 'undertand', 'first', 'bath', 'healthy', 'extendable', 'encourage', 'limited', 'big', 'cause', 'able', 'comparable', 'inconvenient', 'expensive', 'enough', 'park', 'friendly', 'other', 'free', 'find', 'crowded', 'aware', 'need', 'dual', 'want', 'see', 'fancy', 'extra', 'wait', 'comfortable', 'late', 'premium', 'continental', 'go', 'careful', 'detail', 'nice', 'be', 'next', 'wall', 'central', 'busy', 'provide', 'top', 'modern', 'flood', 'temporary', 'superior', 'fried', 'much', 'crazy', 'same', 'strange', 'like', 'prior', 'call', 'new', 'sunny', 'sure', 'bring', 'let', 'bad', 't', 'full', 'lighting', 'walk']"
Mercure Paris Bastille Saint Antoine,"['fit', 'new', 'different', 'small', 'arrange', 'walk', 'urine', 'park', 'first']"
H tel Jos phine by Happyculture,"['perfect', 'tiny', 'expensive', 'be', 'cheap']"
Hotel Cafe Royal,"['have', 'narrow', 'other', 'pass']"
Mercure Vaugirard Paris Porte De Versailles,"['little', 'drive', 'narrow', 'pro', 'lift', 'internal', 'go', 'expensive', 'right', 'happy', 'euro', 'left']"
St James Hotel Club Mayfair,"['main', 'much', 't', 'middle', 'be']"
Apex London Wall Hotel,"['expensive', 'didn']"
Goralska R sidences H tel Paris Bastille,['hard']
Club Quarters Hotel Gracechurch,"['little', 'good', 'have', 'small', 'easy', 'general', 'check', 'ten', 'say', 's', 'expensive', 'nearest', 'hungry', 'look', 'public', 'park', 'local', 'converted', 'advise', 'close', 'different', 'long', 'attend', 'overnight', 'difficult', 'narrow', 'speak', 'true', 'understandable', 'central', 'busy', 'fine']"
Arioso,"['euro', 'limited', 'free', 'pay']"
H tel Exquis by Elegancia,"['cheap', 'get', 'walk']"
Hotel Cavendish,"['sunday', 'early', 'lifts']"
Mercure London Hyde Park,"['neighboring', 'watch']"
Mercure Paris Gobelins Place d Italie,"['small', 'poor']"
Novotel Paris Les Halles,"['little', 'recommend', 'intense', 'quiet', 'have', 'safe', 'small', 'see', 'convenience', 'pleasant', 'due', 'frustrating', 'unpleasant', 'third', 'whole', 'expensive', 'give', 'public', 'unacceptable', 'impossible', 'park', 'sleep', 'several', 'main', 'other', 'nice', 'close', 'clear', 'isn', 'find', 'poorly', 'be', 'make', 'sure', 'urine', 'difficult', 'nightmare', 'likely', 'massive', 'ask', 'few', 'get', 'central', 'loud', 'particular', 'alley']"
Melia Paris Vendome,"['pricey', 'cramped', 'hard', 'small', 'expensive', 'fault']"
Hotel Verneuil Saint Germain,[]
H tel Arvor Saint Georges,[]
The Belgrave Hotel,"['room', 'have', 'small', 'stay', 'fine', 'friendly']"
TheWesley,"['local', 'get', 'request', 'sure', 'advance', 'use']"
Le M ridien Etoile,"['show', 'available', '1st', 'talk', 'correct', 'happen', 'practical', 'extra', 'usual']"
The Hoxton Shoreditch,"['uber', 'clever', 'small', 'limited', 'stop', 'hot', 'quit', 'random', 'enough', 'cold', 'impossible', 'park', 'main', 'standard', 'egg', 'fresh', 'horrible', 'huge', 'large', 'taxi', 'massive', 't', 'red', 'few', 'get', 'busy']"
Hotel 82 London,"['expensive', 'impressive', 'arrive']"
Best Western Plus Seraphine Hammersmith Hotel,"['double', 'travel', 'lumpy', 'small', 'high', 'due', 'lucky', 'wasn', 'future', 'whole', 'nearby', 'expensive', 'look', 'cheap', 'accept', 'park', 'main', 'local', 'leave', 'poor', 'partial', 'ridiculous', 'struggle', 'unsavory', 'clear', 'standard', 'be', 'didn', 'feel', 'uht', 'pay', 'triple', 'long', 'use', 'large', 't', 'short', 'get', 'full', 'walk']"
La Chambre du Marais,"['gentle', 'expensive']"
The Zetter Hotel,"['much', 'find', 'easy', 'be', 'due']"
Grosvenor House Suites by Jumeirah Living,[]
Hotel OFF Paris Seine,"['available', 'give', 'many', 'extra', 'use']"
Sofitel Paris Baltimore Tour Eiffel,"['advertised', 'find', 'typical']"
Radisson Blu Edwardian Bloomsbury Street,"['hard', 'high', 'help', 'arrange', 'frozen', 'evident', 'wait', 'further', 'whole', 'park', 'several', 'acceptable', 'clean', 'work', 'be', 'prevent', 'bring', 'pay', 'overnight', 'difficult', 'use', 'remedy', 'ask', 'neighboring', 'get', 'tell', 'first']"
Hotel Moonlight,['possible']
Villa Alessandra,['small']
Ibis Styles Paris Gare Saint Lazare,[]
Golden Tulip Opera de Noailles,[]
Best Western Premier Op ra Li ge,[]
H tel Cristal Champs Elys es,['wrong']
Le Pigalle Hotel,"['have', 'great']"
Hotel Villa Saxe Eiffel,['have']
Hotel d Orsay Esprit de France,"['available', 'public']"
H tel Monna Lisa Champs Elys es,"['narrow', 'drop', 'inconvenient', 'busy', 'put']"
